transaction_id,sender_id,recipient_id,transaction_type,amount,location,payment_method,sender_iban_x,recipient_iban_x,balance_after,description,timestamp,sender_signature,recipient_signature,sender_user_idx_sig,recipient_user_idx_sig,sender_user_idx_iban,recipient_user_idx_iban,sender_user_idx,recipient_user_idx,sender_link_score,recipient_link_score,sender_first_name,sender_last_name,sender_user_full_name,sender_full_name_norm,sender_residence_city,sender_residence_lat,sender_residence_lng,sender_salary,sender_job,sender_iban_y,sender_user_signature,recipient_first_name,recipient_last_name,recipient_user_full_name,recipient_full_name_norm,recipient_residence_city,recipient_residence_lat,recipient_residence_lng,recipient_salary,recipient_job,recipient_iban_y,recipient_user_signature,city_lat,city_lng,latest_gps_lat,latest_gps_lng,latest_gps_timestamp,sender_comm_mentions,recipient_comm_mentions,audio_link_count,audio_recent_event_hours,amount_robust_z_sender,amount_robust_z_recipient,sender_median,sender_std,sender_mad,recipient_median,recipient_std,recipient_mad,ref_sender_amount_robust_z,ref_recipient_amount_robust_z,pair_key,pair_seen_in_reference,new_sender_recipient_pair,new_payment_method_for_sender,new_transaction_type_for_sender,payment_method_seen_by_sender_ref,transaction_type_seen_by_sender_ref,unseen_transaction_type_indicator,unseen_payment_method_indicator,description_present,description_length,description_keyword_hits,txn_count_past_1h,txn_count_past_24h,txn_count_past_7d,time_since_prev_txn_seconds,burst_count_10min,hour_rarity,weekday_rarity,reference_hour_rarity,reference_weekday_rarity,distance_from_residence_km,distance_from_latest_gps_km,geo_novelty,reference_geo_novelty,unseen_location_pattern_indicator,suspicious_communication_window_score,comm_events_past_7d,audio_activity_score,audio_proximity_score,recent_audio_event_by_linked_user,iso_anomaly_score,lof_anomaly_score,novelty_score,transaction_behavior_score,transaction_behavior_reason,temporal_sequence_score,temporal_sequence_reason,geospatial_score,geospatial_reason,communication_risk_score,communication_risk_reason,audio_context_score,audio_context_reason,novelty_drift_score,novelty_drift_reason,final_risk_score,top_risk_reasons,flagged,threshold_used
eeea3b3f-65bf-4b79-a0b4-3b1b688e0d2f,BLND-MÉAI-7FE-PAR-1,ACCTR56254,transfer,1422.91,,,FR90R8489055650539701833516,IT14A6829753453405712456838805,20142.11,Office furniture supplier payment,2087-04-07 15:11:00+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,16.9432121370279,17.359784110872532,99.355,269.1375554472154,52.69,104.39,318.18600339905646,51.230000000000004,16.9432121370279,17.359784110872532,"('BLND-MÉAI-7FE-PAR-1', 'ACCTR56254')",1,0,0,0,0,1,0,1,1,33,0,0.0,2.0,8.0,0.0,0.0,0.9429846306395637,0.8606841844323252,0.9429846306395637,0.8606841844323252,,,0.0,0.0,0,0.9812618877428532,3.0,0.0,0.0,0.0,0.3950811737912249,0.023670593049116073,0.2093758834201705,0.6409375883420171,sender_amount_outlier;recipient_amount_outlier;sender_vs_reference_outlier;recipient_vs_reference_outlier,0.5200193356470005,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.9812618877428532,"mail:heuristic_mail: kw=5, domain=2, url=1",0.0,no_audio_context,0.3579115242388148,stable_profile,0.4856644500202455,"mail:heuristic_mail: kw=5, domain=2, url=1 | sender_amount_outlier;recipient_amount_outlier;sender_vs_reference_outlier;recipient_vs_reference_outlier | rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour",True,0.35
be1a43aa-03e6-42a9-b7f8-e0dd97098e52,BRNT-JLTT-7D3-COR-0,,withdrawal,19.9,Cornebarrieu - ATM Cornebarrieu Town Center,debit card,FR42B3507838827333356413981,,10876.74,,2087-04-12 20:14:36+00:00,BRNT-JLTT,,8.0,,8.0,,8.0,,0.95,0.0,Juliette,Brunet,Juliette Brunet,juliette brunet,Cornebarrieu,43.65,1.3272,37000.0,Retired,FR42B3507838827333356413981,BRNT-JLTT,,,,,,,,,,,,,,43.6868,1.3756,2087-04-12 10:05:06+00:00,67,102,0,,-0.7237896889246446,-0.6682042398354692,99.93,298.8107068487375,74.58000000000001,51.21,206.77583541379343,31.605,-0.7237896889246446,-0.6682042398354692,"('BRNT-JLTT-7D3-COR-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,4.0,0.0,0.0,0.9380267724343083,0.8686167575607338,0.9380267724343083,0.8686167575607338,,,0.0,0.0,0,0.17275854733351467,1.0,0.0,0.0,0.0,0.04956831517481504,0.0018662590659377395,0.025717287120376388,0.06910833119631185,baseline_behavior,0.5040788299454635,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.17275854733351467,"mail:heuristic_mail: kw=5, domain=2, url=1",0.0,no_audio_context,0.052422333976520304,stable_profile,0.14879505311098734,"rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | mail:heuristic_mail: kw=5, domain=2, url=1 | baseline_behavior",False,0.35
3f0a9c33-7a28-435e-a059-c0a2040c22b2,CHVN-GBRL-7CA-NAN-0,,withdrawal,20.47,Nantes - ATM Nantes City Center,debit card,FR33E7587255626666556950495,,13222.46,,2087-11-10 23:44:10+00:00,CHVN-GBRL,,10.0,,10.0,,10.0,,0.95,0.0,Gabriel,Chauvin,Gabriel Chauvin,gabriel chauvin,Nantes,47.2181,-1.5528,26300.0,Retired,FR33E7587255626666556950495,CHVN-GBRL,,,,,,,,,,,,,,47.237,-1.5581,2087-11-10 07:32:55+00:00,64,102,0,,-0.6869349468041908,-0.6560395507040025,83.17,205.54630858487198,61.565,51.21,206.77583541379343,31.605,-0.6869349468041908,-0.6560395507040025,"('CHVN-GBRL-7CA-NAN-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,10.0,204274.0,0.0,0.9806643529995042,0.8606841844323252,0.9806643529995042,0.8606841844323252,,,0.0,0.0,1,0.009254049076162462,0.0,0.0,0.0,0.0,0.23685948064533402,0.004007248379099773,0.1204333645122169,0.07606634055361228,baseline_behavior,0.4867808810370483,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.001771617895283003,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.14174604331706017,stable_profile,0.14859993572281746,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
7e01e41a-0cca-4170-ac38-b566459215a8,VSCN-MRAU-807-BRI-1,,in-person payment,13.14,Brindisi - Brindisi Harbor Cafe,mobile phone,IT90D7642762648820975493924586,IT78U3529663044446978240442172,5967.6,,2087-06-27 10:37:47+00:00,VSCN-MRAU,,9.0,,,,9.0,,0.7,0.0,Maura,Visconti,Maura Visconti,maura visconti,Brindisi,40.6383,17.9458,35900.0,Administrative Assistant,IT65V4906447641554316582545,VSCN-MRAU,,,,,,,,,,,,,,40.6823,17.9991,2087-06-26 01:39:35+00:00,64,102,0,,-1.065053509905254,-0.8124731846226863,86.47,312.40443213371714,46.44,51.21,206.77583541379343,31.605,-1.065053509905254,-0.8124731846226863,"('VSCN-MRAU-807-BRI-1', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,8.0,0.0,0.0,0.9286068418443233,0.8562221120475955,0.9286068418443233,0.8562221120475955,,,0.0,0.0,0,0.17884189721648247,8.0,0.0,0.0,0.0,0.18845439096397418,0.02807995206556424,0.10826717151476921,0.10190358758117335,baseline_behavior,0.5168958849776897,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.08942094860824124,"mail:heuristic_mail: kw=1, domain=1, url=1",0.0,no_audio_context,0.0691021530530037,stable_profile,0.14856142575675055,"rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | baseline_behavior | mail:heuristic_mail: kw=1, domain=1, url=1",False,0.35
462f9260-a6a5-411c-905b-b450d8ca1e77,VSCN-MRAU-807-BRI-1,UTLRN20919,direct debit,92.41,,,IT65V4906447641554316582545,IT29J8296262522186840796017131,17045.62,Health insurance monthly premium,2087-03-27 05:28:19+00:00,VSCN-MRAU,,9.0,,9.0,,9.0,,0.95,0.0,Maura,Visconti,Maura Visconti,maura visconti,Brindisi,40.6383,17.9458,35900.0,Administrative Assistant,IT65V4906447641554316582545,VSCN-MRAU,,,,,,,,,,,,,,40.6572,17.9233,2087-03-26 04:39:09+00:00,64,102,0,,0.08627325581395347,0.0,86.47,312.40443213371714,46.44,92.41,246.12076310895293,14.25,0.08627325581395347,0.0,"('VSCN-MRAU-807-BRI-1', 'UTLRN20919')",1,0,0,0,0,1,0,1,1,32,0,0.0,0.0,4.0,0.0,0.0,0.9905800694100149,0.8438274665344572,0.9905800694100149,0.8438274665344572,,,0.0,0.0,0,0.1663459542339421,6.0,0.0,0.0,0.0,0.24078325518915322,0.001984259258468711,0.12138375722381096,0.06688340479214853,unseen_method_in_reference,0.4755637084779375,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.11600453733813938,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.1425500677399674,stable_profile,0.14849992958467437,"rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | sms:heuristic_sms: kw=0, domain=0, url=1",False,0.35
7219a9ea-beb2-4548-8adc-0c96963c574f,SPNC-SRAA-7F1-IND-0,MKTRB42244,e-commerce,119.03,UrbanCart Marketplace,debit card,US86K4608896011535163593949,IT86B7499407706907248205362732,31782.0,,2087-06-12 21:34:11+00:00,SPNC-SRAA,,7.0,,7.0,,7.0,,0.95,0.0,Sara,Spencer,Sara Spencer,sara spencer,Indianapolis,39.7771,-86.1458,46700.0,Retail Entrepreneur,US86K4608896011535163593949,SPNC-SRAA,,,,,,,,,,,,,,39.7825,-86.1668,2087-06-12 05:42:03+00:00,62,102,0,,-0.1792726868854401,1.6895475555555555,141.465,320.37287869184985,84.41000000000001,62.67,157.03784085454183,22.5,-0.1792726868854401,1.6895475555555555,"('SPNC-SRAA-7F1-IND-0', 'MKTRB42244')",1,0,0,0,1,1,0,0,0,0,0,0.0,4.0,10.0,0.0,0.0,0.9623202776400595,0.8438274665344572,0.9623202776400595,0.8438274665344572,,,0.0,0.0,0,0.22820384479909409,3.0,0.0,0.0,0.0,0.2567300257009233,0.0010457174025476613,0.12888787155173548,0.09033068715609499,baseline_behavior,0.5644769459593456,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.002791386025868513,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.12046439444066621,stable_profile,0.148494464888474,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | baseline_behavior,False,0.35
fda9059c-1598-409a-9cde-1147be74ae1f,MBRT-JSÉP-811-TON-0,COMRB87635,e-commerce,68.87,UrbanCart Marketplace,debit card,FR31S2063414610415586638765,IT73A4803219555632448820573447,6024.41,,2087-03-06 20:27:41+00:00,MBRT-JSÉP,,,,4.0,,4.0,,0.95,0.0,Joséphine,Imbert,Joséphine Imbert,joséphine imbert,Tonneins,44.3906,0.3092,15000.0,Student,FR31S2063414610415586638765,MBRT-JSPH,,,,,,,,,,,,,,,,,61,102,0,,0.8172820881226056,-0.5555518805795405,43.57,137.99410631419687,20.88,153.29000000000002,195.48809824477075,102.495,0.8172820881226056,-0.5555518805795405,"('MBRT-JSÉP-811-TON-0', 'COMRB87635')",1,0,0,0,1,1,0,0,0,0,0,0.0,4.0,4.0,27410.0,0.0,0.9380267724343083,0.8438274665344572,0.9380267724343083,0.8438274665344572,,,0.0,0.0,0,0.17292238107491775,6.0,0.0,0.0,0.0,0.16064703981894105,0.0062900175163750766,0.08346852866765805,0.07551944293669073,baseline_behavior,0.5343569506497604,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.08720577092250385,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.09210170088495465,stable_profile,0.14841868433108152,"rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | sms:heuristic_sms: kw=0, domain=0, url=1",False,0.35
d47388af-7b27-4d2c-bd53-f57e02b9036a,LDCK-SLVT-7F8-MUN-0,,in-person payment,127.02,Munich - Munich Artisan Bakery,mobile phone,DE71D4674228693667840434176,IT98S1450308470404410827760394,69045.5,,2087-12-11 19:48:52+00:00,LDCK-SLVT,,5.0,,5.0,,5.0,,0.95,0.0,Salvatore,Ladeck,Salvatore Ladeck,salvatore ladeck,Munich,48.1375,11.575,100000.0,Investor,DE71D4674228693667840434176,LDCK-SLVT,,,,,,,,,,,,,,48.1528,11.6221,2087-12-11 04:06:18+00:00,64,102,0,,-0.45578671875000004,1.6179036544850498,209.19,719.8695000567079,121.6,51.21,206.77583541379343,31.605,-0.45578671875000004,1.6179036544850498,"('LDCK-SLVT-7F8-MUN-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,6.0,150434.0,0.0,0.9335647000495786,0.8438274665344572,0.9335647000495786,0.8438274665344572,,,0.0,0.0,0,0.6740648120740538,6.0,0.0,0.0,0.0,0.33832709218136947,0.03788777394412721,0.18810743306274835,0.10859515901692682,baseline_behavior,0.4637119990809767,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.09941399371276578,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.10664874645305703,stable_profile,0.14837068293591013,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | baseline_behavior | stable_profile,False,0.35
215263b3-e984-4884-91a5-5745f14c156f,SPNC-SRAA-7F1-IND-0,,in-person payment,51.19,Indianapolis - Broad Ripple Coffeehouse,Google Pay,US86K4608896011535163593949,IT54U8599825781757298190654095,31788.76,,2087-05-22 21:00:03+00:00,SPNC-SRAA,,7.0,,7.0,,7.0,,0.95,0.0,Sara,Spencer,Sara Spencer,sara spencer,Indianapolis,39.7771,-86.1458,46700.0,Retail Entrepreneur,US86K4608896011535163593949,SPNC-SRAA,,,,,,,,,,,,,,39.7834,-86.189,2087-05-22 13:20:04+00:00,62,102,0,,-0.7213658038147138,-0.00042683119759538387,141.465,320.37287869184985,84.41000000000001,51.21,206.77583541379343,31.605,-0.7213658038147138,-0.00042683119759538387,"('SPNC-SRAA-7F1-IND-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0.9623202776400595,0.8438274665344572,0.9623202776400595,0.8438274665344572,,,0.0,0.0,1,0.1644520542307688,4.0,0.0,0.0,0.0,0.21710193138981926,0.0014527907595468525,0.10927736107468305,0.050619928565181375,baseline_behavior,0.48647694595934554,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.06739077663324657,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.11423508805541441,stable_profile,0.14829780077229524,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
b7f50f88-c1d1-4dc7-af77-a642b2148f47,BLND-MÉAI-7FE-PAR-1,,in-person payment,31.43,Clarksville - Clarksville Main Street Bakery,mobile phone,FR90R8489055650539701833516,IT78U3529663044446978240442172,19942.39,,2087-02-11 14:25:29+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,-0.8695276617954073,-0.4221360544217687,99.355,269.1375554472154,52.69,51.21,206.77583541379343,31.605,-0.8695276617954073,-0.4221360544217687,"('BLND-MÉAI-7FE-PAR-1', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,8.0,0.0,0.0,0.9439762022806147,0.8626673277144273,0.9439762022806147,0.8626673277144273,,,1.0,0.30887456618740705,0,0.0649322470194774,2.0,0.0,0.0,0.0,0.0588231311067352,0.007187174124402165,0.03300515261556868,0.06800997883717501,baseline_behavior,0.48543579573624196,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.005133471228590596,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.061195465205381924,stable_profile,0.14823495625599123,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | baseline_behavior,False,0.35
0cbf56ea-9960-4a31-bd8f-25f3297aa1bf,PRKR-JLUI-7D4-AUR-0,,withdrawal,49.77,Aurora - ATM Aurora City Center,debit card,US73J9650405635383123411206,,9031.79,,2087-02-15 20:23:51+00:00,PRKR-JLUI,,3.0,,3.0,,3.0,,0.95,0.0,Julie,Parker,Julie Parker,julie parker,Aurora,39.7083,-104.7237,26700.0,Retired,US73J9650405635383123411206,PRKR-JLUI,,,,,,,,,,,,,,39.6903,-104.6782,2087-02-15 01:18:21+00:00,133,102,0,,-0.435948698315467,-0.03073184622686279,89.865,209.3947668000958,62.035,51.21,206.77583541379343,31.605,-0.435948698315467,-0.03073184622686279,"('PRKR-JLUI-7D4-AUR-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,4.0,0.0,0.0,0.9380267724343083,0.8686167575607338,0.9380267724343083,0.8686167575607338,,,1.0,0.30887456618740705,0,0.4991611003762691,7.0,0.0,0.0,0.0,0.24636827755715612,0.007070654645640867,0.1267194661013985,0.03787839886656505,baseline_behavior,0.46907882994546357,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.04207310188120149,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.08928187806656389,stable_profile,0.14823167133243217,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
e5b26af4-d5f2-4193-8b33-529327277a6b,BLND-MÉAI-7FE-PAR-1,,in-person payment,85.43,Paris - Left Bank Bookshop,mobile phone,FR90R8489055650539701833516,IT48W5478109561792252177824866,19095.04,,2087-01-25 12:53:33+00:00,BLND-MÉAI,,,,1.0,,1.0,,0.95,0.0,Aimée,Blondel,Aimée Blondel,aimée blondel,Paris,48.8567,2.3522,29500.0,Administrative Assistant,FR90R8489055650539701833516,BLND-MAIE,,,,,,,,,,,,,,,,,64,102,0,,-0.17825797115202122,0.7303081790855878,99.355,269.1375554472154,52.69,51.21,206.77583541379343,31.605,-0.17825797115202122,0.7303081790855878,"('BLND-MÉAI-7FE-PAR-1', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,4.0,95726.0,0.0,0.9439762022806147,0.8686167575607338,0.9439762022806147,0.8686167575607338,,,1.0,0.30887456618740705,0,0.5351396043278921,4.0,0.0,0.0,0.0,0.08543549922849505,0.0017846461352582525,0.04361007268187665,0.043377522844972344,baseline_behavior,0.4640479740625374,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.03497118256476158,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.09337512018733249,stable_profile,0.14822428396405068,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
cb9e3555-a514-489b-b056-04d2351cc10e,EMP15234,CHVN-GBRL-7CA-NAN-0,transfer,2197.55,,,IT94S2077695864087170283489745,FR33E7587255626666556950495,13390.58,Salary payment Oct,2087-10-03 14:01:04+00:00,,CHVN-GBRL,,10.0,,10.0,,10.0,0.0,0.95,,,,,,,,,,,,Gabriel,Chauvin,Gabriel Chauvin,gabriel chauvin,Nantes,47.2181,-1.5528,26300.0,Retired,FR33E7587255626666556950495,CHVN-GBRL,,,,,,102,64,0,,0.7124876719439488,0.7124876719439488,2177.2,23.271532876547713,19.2650000000001,2177.2,23.271532876547713,19.2650000000001,0.7124876719439488,0.7124876719439488,"('EMP15234', 'CHVN-GBRL-7CA-NAN-0')",1,0,0,0,0,1,0,1,1,18,0,0.0,0.0,0.0,0.0,0.0,0.9439762022806147,0.8562221120475955,0.9439762022806147,0.8562221120475955,,,0.0,0.0,0,0.025711177092338208,0.0,0.0,0.0,0.0,0.44618039440209145,0.0017744301880732072,0.22397741229508233,0.14008407006418339,unseen_method_in_reference,0.4526623698562221,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.010898755358795966,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.15744859740364112,stable_profile,0.14820234915412447,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_method_in_reference,False,0.35
12f1173c-e850-4f40-b8f6-6c7fa9cfe5fc,MSIE-BRNT-7D5-ARN-1,,in-person payment,60.91,Arnsberg - Ruhr Valley Bistro,debit card,DE60P8383513020579134833709,IT63T5816722137482918528085332,13645.98,,2087-06-25 18:46:25+00:00,MSIE-BRNT,,2.0,,2.0,,2.0,,0.95,0.0,Bernt,Mies,Bernt Mies,bernt mies,Arnsberg,51.3833,8.0833,29600.0,Retired,DE60P8383513020579134833709,MSIE-BRNT,,,,,,,,,,,,,,51.3923,8.0372,2087-06-25 05:40:13+00:00,71,102,0,,-0.37518996723357784,0.20701313083372874,96.56,189.70512291574406,64.09,51.21,206.77583541379343,31.605,-0.37518996723357784,0.20701313083372874,"('MSIE-BRNT-7D5-ARN-1', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,6.0,0.0,0.0,0.9365394149727317,0.8398611799702529,0.9365394149727317,0.8398611799702529,,,0.0,0.0,1,0.10728423543647697,6.0,0.0,0.0,0.0,0.15475905279495344,0.0025487906142917906,0.07865392170462261,0.03678136560165819,baseline_behavior,0.508360436291522,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.07493110715617224,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.10317586555216543,stable_profile,0.14817604140210136,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
1c379f31-3af2-4f17-9f22-cfea5e907c52,EMP67273,SHPH-DNLA-7D2-LON-0,transfer,3695.52,,,IT39H3814145176267928775162663,GB14R4522140264953616778153,23566.02,Salary payment Jul,2087-07-07 10:38:17+00:00,,SHPH-DNLA,,6.0,,6.0,,6.0,0.0,0.95,,,,,,,,,,,,Daniel,Shepherd,Daniel Shepherd,daniel shepherd,London,51.5072,-0.1275,44000.0,Retired,GB14R4522140264953616778153,SHPH-DNLA,,,,,,102,66,0,,0.3046420639479244,0.3046420639479244,3683.725,40.49204912602281,26.11500000000001,3683.725,40.49204912602281,26.11500000000001,0.3046420639479244,0.3046420639479244,"('EMP67273', 'SHPH-DNLA-7D2-LON-0')",1,0,0,0,0,1,0,1,1,18,0,0.0,0.0,0.0,0.0,0.0,0.9286068418443233,0.8606841844323252,0.9286068418443233,0.8606841844323252,,,0.0,0.0,0,0.05057533321107132,2.0,0.0,0.0,0.0,0.5000091292278963,0.010750469676391382,0.25537979945214384,0.1044789760202672,unseen_method_in_reference,0.45043133366385724,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.0,geo_consistent,0.00981684693087071,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.215425549908503,stable_profile,0.1480407513421607,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_method_in_reference,False,0.35
06d77ac4-6648-4150-9b59-741a41f194dd,BRNT-JLTT-7D3-COR-0,SHPCR13015,e-commerce,39.4,Cartlane Express,debit card,FR42B3507838827333356413981,IT83E4849547109309793855778521,16400.77,,2087-12-24 12:43:24+00:00,BRNT-JLTT,,8.0,,8.0,,8.0,,0.95,0.0,Juliette,Brunet,Juliette Brunet,juliette brunet,Cornebarrieu,43.65,1.3272,37000.0,Retired,FR42B3507838827333356413981,BRNT-JLTT,,,,,,,,,,,,,,43.6311,1.2837,2087-12-24 06:36:54+00:00,67,102,0,,-0.5474320863502279,-0.7770536696151088,99.93,298.8107068487375,74.58000000000001,87.59,47.45427779402381,41.830000000000005,-0.5474320863502279,-0.7770536696151088,"('BRNT-JLTT-7D3-COR-0', 'SHPCR13015')",1,0,0,0,1,1,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.9439762022806147,0.8398611799702529,0.9439762022806147,0.8398611799702529,,,1.0,0.30887456618740705,0,0.09851185876151769,1.0,0.0,0.0,0.0,0.13045342072682115,0.005127851154889374,0.06779063594085526,0.06796997512795241,baseline_behavior,0.458699058006941,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.20015369360436291,new_geo_context,0.0014397179215111795,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.09301470972045656,stable_profile,0.1479609190643214,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | new_geo_context | stable_profile,False,0.35
5e030aed-81e6-4f48-a453-e9a35eb9f7d4,PTTR-JMSA-80C-CER-0,,in-person payment,82.35,Ceres - Ceres Main Street Bakery,mobile phone,US81B6556270410726227697631,IT81D3517367672334328415898561,13971.08,,2087-07-31 18:50:15+00:00,PTTR-JMSA,,11.0,,11.0,,11.0,,0.95,0.0,James,Patterson,James Patterson,james patterson,Ceres,37.5952,-120.962,25600.0,Digital Creator,US81B6556270410726227697631,PTTR-JMSA,,,,,,,,,,,,,,37.6365,-120.9609,2087-07-29 12:32:30+00:00,68,102,0,,-0.07410884390560732,0.6645761746559088,87.425,177.34704479032973,46.19,51.21,206.77583541379343,31.605,-0.07410884390560732,0.6645761746559088,"('PTTR-JMSA-80C-CER-0', '')",1,0,0,0,1,1,0,0,0,0,0,0.0,2.0,12.0,0.0,0.0,0.9365394149727317,0.8438274665344572,0.9365394149727317,0.8438274665344572,,,0.0,0.0,1,0.07039029744646075,1.0,0.0,0.0,0.0,0.23855125668330907,0.0015961175176134722,0.12007368710046126,0.04266640211109088,baseline_behavior,0.5328363906792266,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour,0.1,unseen_reference_location,0.00026502649453258754,"sms:heuristic_sms: kw=0, domain=0, url=1",0.0,no_audio_context,0.1400575699118533,stable_profile,0.1479369797037965,rapid_sequence;unusual_hour;unusual_weekday;rare_vs_reference_hour | stable_profile | unseen_reference_location,False,0.35
